label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
b,0.0,0.0,0.0,-0.09143475616056176,-0.06006550769955361,-0.02895580437842359,-0.1610862067304203,-0.22776545171622645,-0.04603834329257971,-0.13539459450992908,-0.3623570244120618,-0.06438801976763155,-0.058460542883898244,-0.38037843364519447,-0.08522278425558805,-0.13635350473491542,-0.49184381032194047,-0.02019139290374858,-0.14022543997076306,-0.6683481745874291,-0.04454992394328587,-0.14583395515118577,-0.7827974311409859,-0.07128345716020881,-0.14924361921701632,-0.891915619979972,-0.09727255193643448,-0.09130398867006016,-0.5168104219918223,-0.03504421293893063,-0.10427539938226074,-0.7215907324275352,-0.05720392296467186,-0.11044828763306273,-0.8565409717612843,-0.08293926562173329,-0.11689504015094938,-0.9874932089090027,-0.1057956140239692,-0.04475869902940858,-0.48982361826847265,-0.055459550526003126,-0.05462705960901718,-0.6938319612794095,-0.07861865995957713,-0.06331758807765535,-0.8213302259894422,-0.10453173698130674,-0.07321469130544138,-0.9447204111061479,-0.12669621978927717,0.0052446471249433186,-0.4212349906878558,-0.08027731977934277,-0.008355094829184177,-0.5802396286375339,-0.10447164134391433,-0.017109350295255947,-0.6857063067583977,-0.1225716883048354,-0.02404480489019686,-0.787395060449785,-0.13910373904383602
b,0.0,0.0,0.0,-0.0909605924594792,-0.057166995352493144,-0.025492746269161044,-0.1594272611127617,-0.22345668662200674,-0.04072687040064268,-0.14024023523340043,-0.35856536896241215,-0.058142858869432754,-0.06984271762036563,-0.3867353887180727,-0.07805590038418278,-0.1378371816093288,-0.4875628067630512,-0.016392603769687708,-0.1423725211657482,-0.6649582921032221,-0.040421056570238166,-0.14965725946259686,-0.7835467905362562,-0.06529509567373143,-0.15339425463145562,-0.8922446719189956,-0.08909195885665114,-0.09600137532309258,-0.5099182619305438,-0.032761973842000046,-0.10977327872743985,-0.7167443676213391,-0.057021213732043406,-0.11928037890762844,-0.8545282979942295,-0.08222593298824257,-0.12806016205544798,-0.9863748504639218,-0.10327269371236586,-0.051528071156777724,-0.48315159155861975,-0.05447547879904254,-0.062379678297237964,-0.6894706729858895,-0.07954507448877583,-0.07329583472792117,-0.8193411842806914,-0.10440688528064307,-0.08469414427983982,-0.9421497564416723,-0.12445020145311013,-0.003907661332853297,-0.41476898351028707,-0.08021834016656301,-0.018320199090703867,-0.5772194958480442,-0.104393794191019,-0.02805603666014138,-0.6854338745126797,-0.12139369230528484,-0.035217845962228496,-0.7878297554782733,-0.13642718922229208
b,0.0,0.0,0.0,-0.08837378383024741,-0.05703342213885531,-0.025836870623618044,-0.1599542709736411,-0.22095041790155423,-0.040893599797384585,-0.149196958074116,-0.35627678829982085,-0.05856755280872535,-0.08035001539526936,-0.39637609125612644,-0.07847724295694146,-0.1393991687135346,-0.4859063866437579,-0.013332506612588124,-0.1455983166528693,-0.6670068796238116,-0.03771568407033413,-0.15405926537299316,-0.7883393940090621,-0.06267917656331251,-0.15902098136562587,-0.8974608698475375,-0.0859770041907223,-0.10147907247061448,-0.5066084222707113,-0.029307261596186407,-0.1169139653156244,-0.7149549543482491,-0.05299252137377479,-0.12816676477407987,-0.8534323935093853,-0.07740219184197852,-0.139327784397032,-0.9854157281605996,-0.09769140795755447,-0.060351975478557404,-0.48177808449243065,-0.051082723313449596,-0.07304896451144764,-0.691571958886844,-0.07582317874010347,-0.08419721747365119,-0.8227126550059072,-0.09948869495468969,-0.0965154881861649,-0.9443169280050189,-0.11854915403061958,-0.016286833913499246,-0.41796319120857234,-0.07718753289677026,-0.029965454605166003,-0.5800047722918569,-0.10092156774067126,-0.03940904697546722,-0.6897816682533354,-0.11737390117094758,-0.04728304068312679,-0.7922105724990937,-0.131983271761441
b,0.0,0.0,0.0,-0.08889644142227002,-0.0560797101857967,-0.022967135138543076,-0.16460897057066792,-0.22165207178873877,-0.036383728923113916,-0.1644782319493207,-0.3571971073976702,-0.05364939318831889,-0.09696062299110993,-0.3948000363942225,-0.07275629303749745,-0.1431159974690787,-0.4906603939841388,-0.003448877785736176,-0.1517291711187744,-0.6736176883621859,-0.025493637363635052,-0.16209795520843862,-0.7944414922766743,-0.04982316460129107,-0.1687046607385772,-0.9008964373332566,-0.07241259284416326,-0.1097796156112938,-0.5099182637056741,-0.020280466794432614,-0.12798988509829728,-0.7178893096720426,-0.04054922551081856,-0.1409389870323851,-0.8555705687289983,-0.06293810379608374,-0.15386559122537466,-0.9847126370925621,-0.08164803847660937,-0.07088330249188277,-0.4869104295928969,-0.04343134298072016,-0.08740687070396,-0.6958934412598199,-0.06410572967603331,-0.10027628658303893,-0.8277473133917435,-0.0849842430568051,-0.11323002965952113,-0.9475065651024459,-0.1025105045175768,-0.029187121893764035,-0.43040719549775386,-0.07125978027145344,-0.045968548830736713,-0.5923938419521574,-0.09025756410971966,-0.05651983207896023,-0.7012243046120819,-0.10376555005103778,-0.06475848913645728,-0.8021878735866436,-0.11671942095559441
b,0.0,0.0,0.0,-0.09449038903737096,-0.062337541398717194,-0.015191549389768867,-0.16957909240626082,-0.22776802092961593,-0.0244994139232397,-0.17270458464063887,-0.3555609309402379,-0.04004405693648621,-0.11160119149755537,-0.39605747352058296,-0.0578833058831649,-0.14744889872589054,-0.4918035686856858,0.010456698763807934,-0.1587533677903359,-0.6681402555550092,-0.0087147299924781,-0.17193033765643234,-0.7893168550087822,-0.032302071148493657,-0.1806617549200074,-0.8957378096071082,-0.05490217653812189,-0.11624747184250178,-0.5096578782013441,-0.010639196743456576,-0.13578305584990363,-0.7153721959745529,-0.02973667688344158,-0.1504634876849192,-0.8525689292482854,-0.05300145089281632,-0.1651667548955647,-0.9836049416621764,-0.07239655941420824,-0.07912936719581971,-0.4864776963838379,-0.03797268226960555,-0.09745276003953968,-0.6921780015401828,-0.05832021209102073,-0.11226078253978802,-0.8237157135441803,-0.0792520924878723,-0.12777254979808483,-0.9440973465033413,-0.09683905444802458,-0.040999479751997824,-0.4303024727243768,-0.06951167199538859,-0.060669760538027744,-0.5899773197809525,-0.08790932472213923,-0.07324510608464438,-0.6967806072331378,-0.10036757908567462,-0.08323159072418541,-0.7970297825816758,-0.11278165977240147
b,0.0,0.0,0.0,-0.09781585939097638,-0.06720412161459352,-0.010046413669907647,-0.16750670170921392,-0.23397025779131453,-0.01752316565296378,-0.1723714929230695,-0.3547128018862334,-0.032508361782289504,-0.12173763613034684,-0.4009289846119125,-0.04983661916740032,-0.14344667961038127,-0.49002872441625855,0.016341954745086068,-0.15772027072247158,-0.667390051157814,-0.0018045692046720478,-0.17295382727456582,-0.7889737358992504,-0.024381846642084867,-0.18307198252338217,-0.8942677648282383,-0.04583157156424811,-0.11510783443492285,-0.5056680133331997,-0.007184189787353111,-0.13701713988427167,-0.7166607134203024,-0.025932761533928317,-0.15398990703922627,-0.8533586454155822,-0.049318219257115575,-0.17071646502303586,-0.9829362550168087,-0.06849968717862694,-0.08093611715080008,-0.48315715484336386,-0.03661837280043205,-0.10049581674484999,-0.6936221888665612,-0.05587808571794305,-0.1163071452285751,-0.8266133364104666,-0.07631005538962773,-0.13273234124888414,-0.9456235740954189,-0.093514254320411,-0.047348954865010784,-0.42966306454898756,-0.06982098214058385,-0.06799023059494665,-0.5917432725207367,-0.08602688928572376,-0.08201623977239263,-0.6999132409808264,-0.09689162600119187,-0.09300868386869574,-0.7995828559760634,-0.10829236630005384
b,0.0,0.0,0.0,-0.10557188559711349,-0.06474671522737112,-0.007750499730949859,-0.1722770192849839,-0.23943478421753006,-0.011558637560321095,-0.17595333426918,-0.36319986736347487,-0.02363595514407126,-0.13257398352309607,-0.4171024839611469,-0.038140130037241766,-0.14198603638430815,-0.4850223396531657,0.022815423855219927,-0.16088322661467166,-0.6594544486306878,0.003021057456434708,-0.1792806912573221,-0.7855885373603865,-0.02120514978284387,-0.19272639307609868,-0.8957572332133202,-0.04319146023850485,-0.11390080962718023,-0.5032608660204043,-0.0016354475159245927,-0.14098124757627975,-0.7098650628037927,-0.024547715174648273,-0.16245897787629776,-0.8497116118062463,-0.05061307910828188,-0.1831271946041072,-0.9805641677563856,-0.07041550616630168,-0.0831632721712529,-0.48523666613150457,-0.032328523358356905,-0.10850971858142405,-0.6875194334426393,-0.05657866878923479,-0.12982091474425003,-0.8246591868350377,-0.07963749311582023,-0.15038205035031468,-0.9466532024248242,-0.09665310626580151,-0.057115953541686325,-0.43973187008318143,-0.06648755259894099,-0.08226227978798324,-0.6029432899215553,-0.08530199925929062,-0.10056502198129887,-0.7104402953634722,-0.09665261356125361,-0.11531224392207988,-0.8087833840685671,-0.10733543356893836
b,0.0,0.0,0.0,-0.10382335296155062,-0.07441499828211522,-0.005591614432366869,-0.1638585023996006,-0.23801631038251667,-0.011551493954550948,-0.16880408690177562,-0.3576719199661317,-0.026285271038423798,-0.13265711415731893,-0.4183466032310519,-0.043560734519810344,-0.1294204642294742,-0.48303257602217864,0.02140696262578217,-0.1509936794166997,-0.6641234090331312,-0.0007510219695887863,-0.16969127317411783,-0.7906053849360573,-0.026843489478653892,-0.18480217777190475,-0.9033947350904241,-0.04936645200160912,-0.10138738511963576,-0.4997579075045385,-0.004182883804098691,-0.13210756790691794,-0.708842838831836,-0.028215561573466403,-0.1550721486082888,-0.851229268762648,-0.054866232457877154,-0.17705321071467323,-0.9813178389112447,-0.07528253190607978,-0.07492174859753178,-0.48139986133980706,-0.03566520330757425,-0.10649386906729495,-0.6885557410163231,-0.060420565290571576,-0.12976830560801056,-0.8270520536321928,-0.08203153793787783,-0.1506886339731478,-0.9462614575370941,-0.09806727222853226,-0.05721866270135095,-0.4367479429579188,-0.07034995828045645,-0.0854687072490175,-0.6021142556249945,-0.08963950026843218,-0.10498058490115901,-0.7087841602969494,-0.09975011247913297,-0.12156409264548908,-0.8043989460584073,-0.10924556422612933
b,0.0,0.0,0.0,-0.12178086068311322,-0.09342136186660914,-0.0015992027492657916,-0.16894596979131826,-0.2465626049883865,-0.011049678663906479,-0.17178605122067492,-0.3570959791694312,-0.028949854964092955,-0.15063193794564425,-0.43080262195781505,-0.04924861006783827,-0.10466236915944382,-0.48929183211363936,0.015049526712025068,-0.14018930386333742,-0.67207120812871,-0.01035887110781205,-0.16439217959239896,-0.8011073526789546,-0.03748946588203599,-0.18331046080830912,-0.9175052947451536,-0.059080231579361306,-0.0785694996823146,-0.5011184084591789,-0.010148332964013879,-0.12728970315221497,-0.7052220401008492,-0.03787673274076705,-0.15840522196918475,-0.8462355498660754,-0.06483511044910151,-0.18409903105941175,-0.979240546654343,-0.08482628455313451,-0.06456616147092929,-0.47755667993475653,-0.03958535596217292,-0.1107282553315066,-0.6838580677631019,-0.0657130327820896,-0.13913462323298792,-0.8232174858982741,-0.08361660251552132,-0.15934790483992078,-0.9439604950659309,-0.09607126772436268,-0.0695782926139617,-0.4266912691894349,-0.07134971867429632,-0.10176153462532313,-0.5967870041102485,-0.08905129695622381,-0.1214086848072527,-0.7039593516104212,-0.0949670779416371,-0.13639097263196862,-0.8020359411659678,-0.10055911934749151
b,0.0,0.0,0.0,-0.12551200850666033,-0.0935918406681621,0.009608617052161128,-0.173227506636864,-0.24786751039919347,0.005118446402249352,-0.18158053250328876,-0.3450039270541795,-0.009588171297959906,-0.16371010315273235,-0.40048920286934936,-0.027608150292853302,-0.09973637127730292,-0.5000136996256342,0.025393619785182713,-0.1361727716560139,-0.6766653951464796,0.005809999541989305,-0.16208129658495382,-0.8017376368973149,-0.017993048818648695,-0.18324095074960317,-0.9159354188568977,-0.038581666719544674,-0.0761601610757299,-0.5053688281443659,-0.004835003453539914,-0.12818239021976366,-0.7083836465664477,-0.026871968433692408,-0.16233707150672685,-0.8473577807644582,-0.05229456974240345,-0.19010072736679678,-0.9790742803697076,-0.07263103312740431,-0.06639554240047435,-0.47367718816423776,-0.03814533762782309,-0.11591434695396702,-0.6823115545072818,-0.05964894094459862,-0.14760238506723783,-0.8168920043880364,-0.07633238566605552,-0.17084985076199924,-0.9342037909328302,-0.08956549089077434,-0.0773094532275403,-0.41750069291169856,-0.07276537746431884,-0.10976430760727973,-0.5886741184421965,-0.08821461602280431,-0.12692080457181368,-0.6986864039888758,-0.09388584543630589,-0.13837338518111597,-0.8024953425593797,-0.10022616929031951
b,0.0,0.0,0.0,-0.12295896016215548,-0.08843776844935798,0.008233523392335244,-0.17151353401566002,-0.24589183156251482,0.002668160152951708,-0.18012113133294586,-0.35049158794458335,-0.012610855972739572,-0.1628865395345712,-0.4118740398547602,-0.030950538180358346,-0.09630259838940235,-0.49925047004013867,0.021056489953724177,-0.13184811281778672,-0.6776594416764407,0.0006469925758048668,-0.15779668987116138,-0.8027925359080847,-0.0226666733859207,-0.17949195171404408,-0.9149599390459061,-0.04297647798101571,-0.07298652986804822,-0.5041831095025952,-0.009101057238473313,-0.12385055206691586,-0.7120869933692198,-0.032571220450164536,-0.15850989563195203,-0.852143409922776,-0.05742746824695531,-0.18644265854595865,-0.9794182390310938,-0.07732430489533124,-0.06471546063717822,-0.4709763509247085,-0.04236394265332478,-0.11327698019999212,-0.6822931615272783,-0.06480566972249821,-0.14524477670387814,-0.81727963380386,-0.08127476706278909,-0.16820000715623368,-0.933110390379738,-0.09480050361555094,-0.07730481287171434,-0.41313438963120724,-0.07698998440097485,-0.10795123053138016,-0.5807889468472258,-0.09453682077311136,-0.12515304196996552,-0.6896414255133818,-0.10199724314140098,-0.13656001425024072,-0.7934745280544864,-0.10978561733918481
b,0.0,0.0,0.0,-0.12446658579949915,-0.08762019949578694,0.004682074609092617,-0.17571692611858594,-0.24511630430043435,-0.0021708980388728373,-0.18310436484612794,-0.34802899996521014,-0.01837655445483867,-0.15751994807111608,-0.4029292201669899,-0.03739085003130371,-0.10621059143998982,-0.4955793342805818,0.019810024760505814,-0.13944497652546992,-0.6737140268045038,-0.0013184167120276792,-0.16498889356772117,-0.8001171170492694,-0.025533353704135616,-0.18664813373797629,-0.9139781418279741,-0.046595257164849094,-0.08133834428719634,-0.5015829334964477,-0.00966557267644149,-0.13018601048131823,-0.7091231798987563,-0.03295150279140336,-0.1638822108910957,-0.8498449548885644,-0.05771407725973524,-0.19160863232113312,-0.978408481817044,-0.07747886633458165,-0.0689174398170562,-0.4711995097657795,-0.042728103402695644,-0.11561253253236321,-0.6812917889108435,-0.06550359103510556,-0.14730640586231455,-0.8158949758819581,-0.08233268321040925,-0.17131124850907237,-0.931135528092233,-0.09576466477717682,-0.0750469348619002,-0.4156475736138562,-0.07759938791666296,-0.1058452483392412,-0.5843901751891765,-0.09494310782873916,-0.12410183455288273,-0.6931451475434981,-0.10171136144576105,-0.13722966650864177,-0.794057460792025,-0.10878108019254902
b,0.0,0.0,0.0,-0.12413562989197753,-0.08681274097921594,0.003983132056208229,-0.17574705484042044,-0.245882543428636,-0.002820842282231323,-0.1820287355436304,-0.35746987894152343,-0.019042907636156323,-0.16250313781753123,-0.42690271924960066,-0.03783885096984126,-0.11374327476058331,-0.49106904098236803,0.02182379583422771,-0.14453528449564668,-0.6753671417097725,-0.0006365148081830539,-0.16700868686646544,-0.8026648581548145,-0.02608198288550373,-0.18601464144212862,-0.9177623031582183,-0.04770994673701815,-0.08892576459288817,-0.4988688093352757,-0.007326899208491281,-0.1338084921452636,-0.7066123473118231,-0.0313340719253353,-0.1653011186511624,-0.8488330232185958,-0.05718563619936972,-0.19160780978409953,-0.9783928252724098,-0.07767835403258888,-0.07543129475597539,-0.4713052911136151,-0.04057938611658321,-0.11818931751618696,-0.6796716559839412,-0.06360918396889839,-0.14765339733692553,-0.8150103825116095,-0.08097956194017981,-0.17006771664551848,-0.930775813167671,-0.09503043254897783,-0.07790372622381787,-0.41875687482232293,-0.07589660398539735,-0.10523285905965717,-0.5841653672047654,-0.09361156085101568,-0.12334308732518616,-0.690760818806228,-0.10109329219024431,-0.13738614932010118,-0.7893180536503558,-0.10873476152919057
b,0.0,0.0,0.0,-0.11893759607876941,-0.08440159200333772,0.0022229265662577977,-0.1728341309564849,-0.2437348450369088,-0.003218148820608678,-0.1791815341401676,-0.3585599359182623,-0.017594967793698662,-0.15920414018338716,-0.42989541690065813,-0.03432825804194025,-0.12116904320007044,-0.48264256124244703,0.021080394837280275,-0.14977191622259206,-0.6696101305035649,-0.0007122004493588388,-0.17122695372424127,-0.797462699551731,-0.025078098770880516,-0.189317145381919,-0.9115988799514969,-0.04581252622953378,-0.09499877747612466,-0.4940156021604721,-0.006662434259953381,-0.13661991233097698,-0.7061832390855163,-0.031094758115497136,-0.16735920743708277,-0.8489033127504919,-0.05705063096274514,-0.1947064706166816,-0.977842609676852,-0.07689747070196268,-0.07659430460424439,-0.4704043632272639,-0.038632943803068996,-0.11636181996783189,-0.6834740646711126,-0.06273923456585288,-0.14471715655463585,-0.8226497633464569,-0.08174024415590685,-0.1673762934270354,-0.939684417815182,-0.0959489491921415,-0.07136573917642523,-0.4209644100342862,-0.07265202303592523,-0.09892661931415103,-0.591076944793169,-0.09132843037966856,-0.11754252079076531,-0.7010966641259241,-0.10002039120065027,-0.13196494799442465,-0.7998031855892075,-0.10802590343761152
b,0.0,0.0,0.0,-0.11080808520332824,-0.055217427188709416,0.0013222544501367264,-0.17967594321084251,-0.23972573631741492,0.0056806967111512315,-0.18502736233852463,-0.36856823346927764,0.0010175824235989126,-0.1514242316119874,-0.4219822617795538,-0.005558810286316524,-0.14734670599713715,-0.4936617073760786,0.03504308342307374,-0.16598040308813525,-0.6607074263420222,0.022556433502262937,-0.18537486478097,-0.7888832282940886,0.0043456549793809834,-0.19922634091200792,-0.8993742788774948,-0.014480681333102584,-0.11902720349316788,-0.5102509289429285,0.00792648334754673,-0.14850744540243138,-0.7113531567611229,-0.01380332504019948,-0.17206728159839169,-0.8490223936800625,-0.03705882815422963,-0.19436964305254653,-0.9794658902726799,-0.0535444829274869,-0.08947366954416795,-0.48760516973908485,-0.024503284456603956,-0.11582300415780951,-0.6830215517609846,-0.0495289138413197,-0.14055221230877896,-0.8168514621942173,-0.06940753885554252,-0.16469906188535327,-0.9388716637696695,-0.08260447517847834,-0.06467074618926037,-0.4328243210572811,-0.059359282724700514,-0.0924623936680149,-0.5994777668082382,-0.0776841387126321,-0.11300566153565565,-0.7072325530305383,-0.08680262903857895,-0.12952260665685322,-0.8066947596575818,-0.09491780762137322
b,0.0,0.0,0.0,-0.09841696649741613,-0.060321045120763604,-0.009223116128724024,-0.1680629357486508,-0.23302257190995904,-0.014067336835356771,-0.16679144168825144,-0.3541736900332834,-0.02650442383160049,-0.11669563480423896,-0.38437777617945296,-0.041377083216058236,-0.14988529524476593,-0.485842952554211,0.019251713764026124,-0.16439730616162582,-0.6608887215324631,0.0016767191856617988,-0.17918079309932064,-0.7880660115769789,-0.020559975004687876,-0.18904014686056672,-0.8981605840629643,-0.041671463216173064,-0.12123998287382017,-0.5034683325579243,-0.003879653380504348,-0.14449160205056708,-0.7081043258723569,-0.02464488600513949,-0.16157597444616426,-0.8485023988413096,-0.04758946826389223,-0.17906387886053984,-0.981698703636702,-0.06483658354229334,-0.08639912600787965,-0.4837385376270835,-0.03291704933590258,-0.1091792821042494,-0.6858583098102755,-0.054767551581931646,-0.1266689240975453,-0.8206225727266133,-0.0750144055257102,-0.14535840570624117,-0.9424574281550792,-0.0901416796927003,-0.05193019377273859,-0.4340784493428019,-0.06564718996544662,-0.0736357814196773,-0.5957325734694533,-0.0824718822256768,-0.08858673786854855,-0.7011070541893464,-0.09199799317256364,-0.10108961110241126,-0.7977991012700159,-0.10135878589646109
b,0.0,0.0,0.0,-0.0910764918532722,-0.054750880885711145,-0.021759474188839147,-0.16508637222409034,-0.21759032809215714,-0.0348101743016879,-0.15541546474793227,-0.35329005595387697,-0.05133757124730925,-0.09584084548291803,-0.39660157575731,-0.07038717384346746,-0.15378751465154553,-0.4794765085116582,-0.006977309695315853,-0.1672903139943637,-0.6609058466259504,-0.031563090926338,-0.17857107335748915,-0.7846716636738926,-0.057357765890221575,-0.18540322820887434,-0.8940043203010528,-0.08045394430260869,-0.11736115159851154,-0.5037880190545099,-0.02444531360810636,-0.1396744663098684,-0.7097957759028004,-0.04822049805603043,-0.1554262913553528,-0.850371961258315,-0.07291796402414186,-0.16942250929158173,-0.9811898991181075,-0.09253321141050913,-0.07540029146857584,-0.48566734846453374,-0.047656171243683654,-0.09505527008030905,-0.693195476097417,-0.0722827895895424,-0.11032393757075881,-0.8278693425082547,-0.09490898517579417,-0.12503883217120734,-0.950208026868345,-0.11247245916316125,-0.029405873709878613,-0.4326650858706014,-0.07489149195580029,-0.04794247993418886,-0.5969201523950678,-0.09788710007276444,-0.061738728815449465,-0.7077316912776382,-0.11201470171788648,-0.07391413761116664,-0.810317553581322,-0.12425456518576566
b,0.0,0.0,0.0,-0.09434635895662262,-0.04160018198133072,-0.03451396771303674,-0.17400249798799042,-0.19630968626427356,-0.05400637678704571,-0.1547620219285874,-0.3398646017566952,-0.07363232540291306,-0.08259696804308174,-0.3786003440290677,-0.09500817092352816,-0.16930264613594562,-0.46882319250849924,-0.02534119892262198,-0.18605482023027192,-0.6467015325311525,-0.053662555298978454,-0.198517018825152,-0.7649733393996236,-0.08283839515499788,-0.20792420231513642,-0.8743663221221707,-0.10889701931956142,-0.12440387857499509,-0.5045634396743732,-0.03788642861152275,-0.15174536061945035,-0.7077092523855691,-0.06233321859489329,-0.1681455869157678,-0.8467108084284182,-0.08802567143241924,-0.18436176273575822,-0.9767430667448918,-0.10947018775332411,-0.07405513212337679,-0.488838224268969,-0.05668788003034209,-0.0981461697633864,-0.6928314410215158,-0.08166869887633683,-0.1147964914540384,-0.8242847790858167,-0.10607445447578567,-0.13144267539079116,-0.9450243185081538,-0.12569468881373205,-0.019071544299246405,-0.4338623151612094,-0.08052293890719162,-0.04410018105839193,-0.5946653384244416,-0.10527391845456299,-0.05893705253049964,-0.703845783826509,-0.12104098883210215,-0.07115217947427922,-0.8060524031062178,-0.1345443000192664
b,0.0,0.0,0.0,-0.09247208472952752,-0.05710122147648699,-0.031067543208270845,-0.16453123262563793,-0.20622289634492583,-0.051064373710763604,-0.13229403704434056,-0.34438328031204457,-0.07197046162609999,-0.05946646519910382,-0.3851706622262751,-0.0955125731402804,-0.16710202701083476,-0.46718471024152763,-0.027250629778992296,-0.1866416479094154,-0.6496077482996514,-0.05773015454985603,-0.19727234874814975,-0.769665053365309,-0.08832966716816258,-0.20499743183026123,-0.8830030781714721,-0.11549674046372478,-0.11697902318457529,-0.5030951635824927,-0.04190291032041198,-0.14434446423674535,-0.7090439531800078,-0.06807856130429056,-0.15726710983947248,-0.8464369715252102,-0.09636676079072728,-0.17061904431645136,-0.9779756765199862,-0.12021945704342515,-0.0630385155196446,-0.48845845906978064,-0.06208090341285431,-0.08912126399319757,-0.6896644140712778,-0.08805316938520313,-0.10456602092945784,-0.8184321440489355,-0.11375604698561949,-0.12140949446440326,-0.9398662936176032,-0.13473443432832596,-0.0035064340335158066,-0.4352316167201806,-0.08677484730599062,-0.02778202999990087,-0.5955989197337145,-0.11240738534424073,-0.044070861682156154,-0.7033311028999953,-0.12890927397280677,-0.06023590827813614,-0.8047018379957009,-0.14331475358876836
b,0.0,0.0,0.0,-0.0874044175453028,-0.06034565212756665,-0.038357343314071174,-0.1522169164598741,-0.20079629374434937,-0.06282587726651707,-0.10754072507033784,-0.3371550303384551,-0.08613201178381515,-0.030509384276706655,-0.3884885834668878,-0.11136254602371205,-0.16179314444316398,-0.45748687887591477,-0.03930027582229968,-0.17909718276051043,-0.6424044357101969,-0.07337780908031549,-0.18551183875058802,-0.766827253086153,-0.10523363099900497,-0.18914306314106466,-0.8836284780248755,-0.13247971126820818,-0.1056458882888168,-0.49899826063528085,-0.0503153652556096,-0.12834148931754902,-0.7111716106496399,-0.07770343833482875,-0.13513927868353445,-0.8497304970911627,-0.10559906464274847,-0.1431488024406013,-0.9812166680789991,-0.1293146188324001,-0.047346188672588635,-0.48838134691223883,-0.06697523084135942,-0.06943272387649647,-0.6904841636959547,-0.09370832606323092,-0.08034597890037048,-0.8205734308633232,-0.1182889631953436,-0.09348391959872795,-0.9423429072331065,-0.13839542984962222,0.015495642541833552,-0.43978566441995154,-0.08859922767258357,-0.0036107063538519733,-0.6008667237707517,-0.11407611487883622,-0.016335789828567746,-0.7072410023597443,-0.12903087701033192,-0.02951780919876148,-0.8059553049600992,-0.1422403382793193
b,0.0,0.0,0.0,-0.08697918675126695,-0.055285654718525035,-0.04737723817980592,-0.1380789351911591,-0.20625360457532763,-0.0718131503544478,-0.08578247763314703,-0.3525384353127083,-0.09298026964083095,-0.012289699048827244,-0.41425033726668575,-0.11457283478005292,-0.16415220146517528,-0.4438937024514208,-0.03792461286189446,-0.18324480550529623,-0.6372131226465597,-0.07027083525659202,-0.18518937132704302,-0.7654860780119115,-0.10141154284147774,-0.18322435419624258,-0.8827445042017786,-0.12736779072308926,-0.10553236829394302,-0.49582061408098804,-0.04178928318284634,-0.12540950300167047,-0.7131827392803645,-0.06652508862504662,-0.12766691234424157,-0.853028982800702,-0.09464238058800703,-0.1312056807721057,-0.9842614578630529,-0.11838265032692072,-0.04646160682346415,-0.49387489498993375,-0.05223967145539457,-0.06638510295735456,-0.6975443305855551,-0.07572065261695268,-0.07582914843214683,-0.8279080094362287,-0.10055626871243144,-0.08544964411099212,-0.9483257400094703,-0.12116919884894448,0.016264095736458005,-0.45299453498029035,-0.06854209417517303,-0.003180562980943442,-0.612561606774874,-0.0908278174158232,-0.014667125284002575,-0.7187008253784425,-0.10516334894217648,-0.025379613227843507,-0.8176951177564123,-0.11810392435644439
b,0.0,0.0,0.0,-0.08201281291756728,-0.057808271128207786,-0.049991768770442195,-0.12596496953790562,-0.21192266789121403,-0.07479798900307888,-0.07423920988816643,-0.36812517778928855,-0.09543992116278902,-0.004917083239299991,-0.4396838797692956,-0.11610002367955069,-0.16555325591657677,-0.4417519428552036,-0.03647477845999942,-0.18521829821685348,-0.6410919039409426,-0.06591448278715778,-0.18440550595680952,-0.768467302604989,-0.09575666602337861,-0.17878651794308872,-0.8851042163517817,-0.12095888907572588,-0.1072604164246934,-0.5001532592351966,-0.03756765680158024,-0.1287660838486475,-0.7198761997822709,-0.057997568778990226,-0.12929679793615384,-0.8565066475698769,-0.0856752698116928,-0.1314250111695427,-0.9851907328396112,-0.11012123485520668,-0.04875192411397904,-0.502907156445435,-0.04527925629751508,-0.06873638971652705,-0.7072911206427349,-0.06502408746231757,-0.07829651334763457,-0.8379597016179076,-0.09027378111054175,-0.088498391605682,-0.9594565330058219,-0.11227519939219262,0.014649928095425799,-0.46647258209317777,-0.05894357524924713,-0.005455985705661881,-0.627610771268514,-0.07714356734480236,-0.016420531100852533,-0.7297955981015284,-0.0899475947430241,-0.02719835084737476,-0.8253787166677994,-0.10262359741179124
